wellName;datasetName;DEPTH;BOREHOLE_AZIMUTH_GN;BOREHOLE_DEVIATION;GR;LIT;RACHM;RACLM;RACSHM;RACSLM;ROP_AVG;RPCHM;RPCLM;RPCSHM;RPCSLM;RPTH1M;RPTHM;TCDM;TVD;TVDSS
;;m;°;°;API;unitless;ohm.m;ohm.m;ohm.m;ohm.m;m/hr;ohm.m;ohm.m;ohm.m;ohm.m;hr;min;degC;m;m
fff30GS;42230GS;3390,9;-9999;87,7259161448436;56,43;3;13,9;16,241;13,193;16,464;16,63;14,256;14,185;13,114;13,379;;1,7;71,5;2658,32;2604,08
fff30GS;42230GS;3391;-9999;87,7252555391856;56,37;3;13,849;16,201;13,168;16,419;16,32;14,168;14,122;13,053;13,328;;1,7;71,5;2658,33;2604,09
fff30GS;42230GS;3391,1;-9999;87,7245949339999;55,39;3;13,798;16,161;13,143;16,374;16,13;14,081;14,058;12,992;13,277;;1,7;71,5;2658,33;2604,09
fff30GS;42230GS;3391,2;-9999;87,7239343292865;54,87;3;13,778;16,139;13,132;16,349;17,11;14,045;14,03;12,968;13,256;;1,7;71,5;2658,34;2604,1
fff30GS;42230GS;3391,3;-9999;87,7232737250457;55,76;3;13,759;16,117;13,121;16,325;19,8;14,01;14,002;12,944;13,235;;1,7;71,6;2658,34;2604,1
fff30GS;42230GS;3391,4;-9999;87,7226131212774;54,97;3;13,718;16,075;13,099;16,278;19,35;13,935;13,945;12,894;13,191;;1,7;71,6;2658,34;2604,1
fff30GS;42230GS;3391,5;-9999;87,721952517982;53,6;3;13,671;16,028;13,07;16,218;19,63;13,845;13,879;12,828;13,14;;1,7;71,6;2658,35;2604,11
fff30GS;42230GS;3391,6;-9999;87,7212919151595;55,11;3;13,645;16,004;13,054;16,185;17,31;13,795;13,844;12,79;13,115;;1,7;71,6;2658,35;2604,11
fff30GS;42230GS;3391,7;-9999;87,72063131281;56,08;3;13,604;15,965;13,026;16,145;18,81;13,721;13,791;12,738;13,077;;1,7;71,6;2658,36;2604,12
fff30GS;42230GS;3391,8;-9999;87,7199707109337;56,42;3;13,578;15,942;13,012;16,126;19,45;13,683;13,763;12,722;13,061;;1,7;71,6;2658,36;2604,12
fff30GS;42230GS;3391,9;-9999;87,7193101095307;55,42;3;13,543;15,906;12,987;16,094;19,95;13,629;13,722;12,7;13,039;;1,8;71,6;2658,37;2604,13
fff30GS;42230GS;3392;-9999;87,7186495086012;55,25;3;13,509;15,875;12,962;16,053;20,35;13,578;13,681;12,68;13,017;;1,8;71,6;2658,37;2604,13
fff30GS;42230GS;3392,1;-9999;87,7179889081453;55,78;3;13,475;15,844;12,938;16,012;20,86;13,527;13,641;12,659;12,995;;1,8;71,6;2658,38;2604,14
fff30GS;42230GS;3392,2;-9999;87,7173283081632;54,3;3;13,444;15,816;12,913;15,978;20,95;13,479;13,604;12,637;12,973;;1,8;71,6;2658,38;2604,14
fff30GS;42230GS;3392,3;-9999;87,7166677086549;53,61;3;13,413;15,788;12,887;15,943;20,58;13,431;13,566;12,615;12,951;;1,8;71,7;2658,38;2604,14
fff30GS;42230GS;3392,4;-9999;87,7160071096206;56,1;3;13,374;15,75;12,849;15,901;20,66;13,363;13,517;12,58;12,917;;1,8;71,7;2658,39;2604,15
fff30GS;42230GS;3392,5;-9999;87,7153465110605;56,58;3;13,325;15,711;12,809;15,849;20,57;13,287;13,464;12,547;12,884;;1,8;71,7;2658,39;2604,15
fff30GS;42230GS;3392,6;-9999;87,7146859129747;56,84;3;13,297;15,688;12,789;15,82;19,86;13,247;13,434;12,532;12,867;;1,8;71,7;2658,4;2604,16
fff30GS;42230GS;3392,7;-9999;87,7140253153633;55,29;3;13,259;15,654;12,761;15,783;19,9;13,201;13,396;12,519;12,85;;1,8;71,7;2658,4;2604,16
fff30GS;42230GS;3392,8;-9999;87,7133647182265;53,87;3;13,228;15,627;12,738;15,756;20,18;13,166;13,366;12,511;12,837;;1,8;71,7;2658,41;2604,17
fff30GS;42230GS;3392,9;-9999;87,7127041215644;53,68;3;13,175;15,58;12,695;15,696;20,24;13,102;13,312;12,488;12,798;;1,8;71,7;2658,41;2604,17
fff30GS;42230GS;3393;-9999;87,7120435253772;53,82;3;13,132;15,537;12,664;15,663;20,7;13,05;13,269;12,475;12,795;;1,8;71,7;2658,42;2604,18
fff30GS;42230GS;3393,1;-9999;87,7113829296649;55,35;3;13,099;15,502;12,644;15,622;20,77;13,01;13,235;12,469;12,782;;1,8;71,8;2658,42;2604,18
fff30GS;42230GS;3393,2;-9999;87,7107223344277;58,33;3;13,07;15,473;12,626;15,586;20,16;12,975;13,205;12,46;12,77;;1,8;71,8;2658,42;2604,18
fff30GS;42230GS;3393,3;-9999;87,7100617396658;62,46;3;13,041;15,444;12,609;15,549;20,41;12,939;13,175;12,452;12,757;;1,8;71,8;2658,43;2604,19
fff30GS;42230GS;3393,4;-9999;87,7189019730212;62,44;3;13,013;15,418;12,591;15,515;20,76;12,904;13,146;12,441;12,743;;1,8;71,8;2658,43;2604,19
fff30GS;42230GS;3393,5;-9999;87,7288096314599;61,91;3;12,991;15,395;12,573;15,484;20,01;12,874;13,12;12,432;12,729;;1,8;71,8;2658,44;2604,2
fff30GS;42230GS;3393,6;-9999;87,7387173264432;61,88;3;12,968;15,372;12,555;15,453;20,34;12,843;13,095;12,417;12,714;;1,8;71,8;2658,44;2604,2
fff30GS;42230GS;3393,7;-9999;87,7486250578111;62,59;3;12,936;15,33;12,561;15,401;21,3;12,799;13,049;12,437;12,685;;1,8;71,8;2658,45;2604,21
fff30GS;42230GS;3393,8;-9999;87,7585328254034;64,76;3;12,921;15,31;12,562;15,38;19,9;12,779;13,028;12,448;12,673;;1,8;71,9;2658,45;2604,21
fff30GS;42230GS;3393,9;-9999;87,7684406290602;66,58;3;12,905;15,29;12,563;15,358;19,81;12,759;13,006;12,46;12,661;;1,8;71,9;2658,46;2604,22
fff30GS;42230GS;3394;-9999;87,7783484686213;65,25;3;12,89;15,271;12,565;15,336;19,82;12,739;12,985;12,471;12,65;;1,8;71,9;2658,46;2604,22
fff30GS;42230GS;3394,1;-9999;87,7882563439268;63,88;3;12,86;15,232;12,551;15,29;19,88;12,698;12,95;12,476;12,64;;1,8;71,9;2658,47;2604,23
fff30GS;42230GS;3394,2;-9999;87,7981642548165;63,05;3;12,852;15,223;12,551;15,268;19,49;12,686;12,939;12,479;12,637;;1,8;71,9;2658,47;2604,23
fff30GS;42230GS;3394,3;-9999;87,8080722011304;62,04;3;12,843;15,208;12,552;15,249;19,03;12,672;12,926;12,481;12,635;;1,8;71,9;2658,47;2604,23
fff30GS;42230GS;3394,4;-9999;87,8179801827085;65,56;3;12,832;15,19;12,552;15,235;18,38;12,654;12,91;12,482;12,634;;1,8;71,9;2658,48;2604,24
fff30GS;42230GS;3394,5;-9999;87,8278881993908;70,27;3;12,821;15,17;12,551;15,225;18,41;12,634;12,892;12,482;12,631;;1,8;72;2658,48;2604,24
fff30GS;42230GS;3394,6;-9999;87,8377962510173;73,14;3;12,809;15,145;12,552;15,209;17,18;12,61;12,869;12,48;12,625;;1,9;72;2658,49;2604,25
fff30GS;42230GS;3394,7;-9999;87,8477043374279;74,03;3;12,804;15,134;12,555;15,205;16,19;12,598;12,859;12,481;12,624;;1,9;72;2658,49;2604,25
fff30GS;42230GS;3394,8;-9999;87,8576124584626;72,23;3;12,801;15,124;12,559;15,197;16,08;12,586;12,849;12,482;12,622;;1,9;72;2658,49;2604,25
fff30GS;42230GS;3394,9;-9999;87,8675206139616;70,12;3;12,8;15,117;12,567;15,198;16,55;12,576;12,843;12,484;12,623;;1,9;72;2658,5;2604,26
fff30GS;42230GS;3395;-9999;87,8774288037647;68,93;3;12,801;15,107;12,575;15,194;16,57;12,565;12,837;12,487;12,625;;1,9;72;2658,5;2604,26
fff30GS;42230GS;3395,1;-9999;87,8873370277121;69,28;3;12,802;15,103;12,579;15,19;16,74;12,56;12,834;12,488;12,628;;1,9;72,1;2658,51;2604,27
fff30GS;42230GS;3395,2;-9999;87,8972452856437;67,91;3;12,807;15,096;12,592;15,191;16,25;12,551;12,83;12,493;12,633;;1,9;72,1;2658,51;2604,27
fff30GS;42230GS;3395,3;-9999;87,9071535773997;67,82;3;12,812;15,09;12,614;15,192;16,98;12,541;12,827;12,507;12,642;;1,9;72,1;2658,52;2604,28
fff30GS;42230GS;3395,4;-9999;87,9170619028199;65,23;3;12,816;15,088;12,624;15,196;17,53;12,54;12,827;12,514;12,649;;1,9;72,1;2658,52;2604,28
fff30GS;42230GS;3395,5;-9999;87,9269702617446;65,89;3;12,824;15,084;12,643;15,2;18,69;12,539;12,826;12,527;12,66;;1,9;72,1;2658,52;2604,28
fff30GS;42230GS;3395,6;-9999;87,9368786540137;66,04;3;12,833;15,081;12,665;15,204;19,02;12,54;12,827;12,542;12,672;;1,9;72,1;2658,53;2604,29
fff30GS;42230GS;3395,7;-9999;87,9467870794674;68,07;3;12,841;15,078;12,682;15,211;18,94;12,541;12,829;12,554;12,681;;1,9;72,1;2658,53;2604,29
fff30GS;42230GS;3395,8;-9999;87,9566955379457;69,91;3;12,849;15,075;12,699;15,218;19,98;12,542;12,832;12,567;12,69;;1,9;72,2;2658,53;2604,29
fff30GS;42230GS;3395,9;-9999;87,9666040292887;70,5;3;12,857;15,069;12,712;15,224;20,46;12,543;12,832;12,575;12,698;;1,9;72,2;2658,54;2604,3
fff30GS;42230GS;3396;-9999;87,9765125533365;70,61;3;12,865;15,063;12,726;15,229;20,75;12,545;12,833;12,582;12,705;;1,9;72,1;2658,54;2604,3
fff30GS;42230GS;3396,1;-9999;87,9864211099292;69,78;3;12,881;15,055;12,75;15,24;20,95;12,542;12,83;12,589;12,715;;1,9;72,1;2658,55;2604,31
fff30GS;42230GS;3396,2;-9999;87,9963296989069;70,89;3;12,892;15,054;12,762;15,244;20,91;12,537;12,827;12,59;12,718;;1,9;72,1;2658,55;2604,31
fff30GS;42230GS;3396,3;-9999;88,0062383201097;72,67;3;12,902;15,054;12,775;15,249;20,8;12,533;12,824;12,591;12,72;;1,9;72,1;2658,55;2604,31
fff30GS;42230GS;3396,4;-9999;88,0161469733778;68,35;3;12,908;15,052;12,782;15,253;22,3;12,529;12,822;12,591;12,721;;1,9;72;2658,56;2604,32
fff30GS;42230GS;3396,5;-9999;88,0260556585513;67,44;3;12,914;15,051;12,789;15,256;23,72;12,526;12,82;12,59;12,722;;1,9;72;2658,56;2604,32
fff30GS;42230GS;3396,6;-9999;88,0359643754703;69,3;3;12,924;15,044;12,808;15,252;24,91;12,514;12,814;12,594;12,723;;1,9;72;2658,57;2604,33
fff30GS;42230GS;3396,7;-9999;88,0458731239749;72,48;3;12,93;15,042;12,822;15,248;24,89;12,507;12,81;12,592;12,722;;1,9;71,9;2658,57;2604,33
fff30GS;42230GS;3396,8;-9999;88,0557819039054;72,85;3;12,943;15,038;12,843;15,239;27,1;12,494;12,804;12,581;12,717;;1,9;71,9;2658,57;2604,33
fff30GS;42230GS;3396,9;-9999;88,0656907151018;72,8;3;12,952;15,036;12,857;15,238;28,09;12,487;12,8;12,579;12,713;;1,9;71,9;2658,58;2604,34
fff30GS;42230GS;3397;-9999;88,0755995574043;74,13;3;12,955;15,033;12,864;15,236;31,51;12,483;12,798;12,579;12,711;;1,9;71,9;2658,58;2604,34
fff30GS;42230GS;3397,1;-9999;88,0855084306532;75,22;3;12,963;15,031;12,875;15,242;32,92;12,481;12,798;12,582;12,711;;1,9;71,8;2658,58;2604,34
fff30GS;42230GS;3397,2;-9999;88,0954173346885;75,38;3;12,978;15,028;12,894;15,251;32,57;12,476;12,795;12,584;12,71;;1,9;71,8;2658,59;2604,35
fff30GS;42230GS;3397,3;-9999;88,1053262693506;75,77;3;12,987;15,024;12,906;15,25;32,34;12,474;12,795;12,587;12,714;;1,9;71,8;2658,59;2604,35
fff30GS;42230GS;3397,4;-9999;88,1152352344795;75,66;3;12,998;15,019;12,928;15,246;32,1;12,477;12,795;12,598;12,721;;1,9;71,7;2658,59;2604,35
fff30GS;42230GS;3397,5;-9999;88,1251442299154;76,94;3;13,008;15,013;12,948;15,245;30,63;12,482;12,795;12,607;12,723;;1,9;71,7;2658,6;2604,36
fff30GS;42230GS;3397,6;-9999;88,1350532554987;76,5;3;13,015;15,009;12,957;15,245;27,34;12,485;12,795;12,609;12,723;;1,9;71,7;2658,6;2604,36
fff30GS;42230GS;3397,7;-9999;88,1449623110694;77,66;3;13,024;15,006;12,967;15,242;25,38;12,483;12,793;12,603;12,718;;1,9;71,7;2658,6;2604,36
fff30GS;42230GS;3397,8;-9999;88,1548713964679;79,65;3;13,038;15,006;12,988;15,238;22,55;12,474;12,789;12,588;12,712;;1,9;71,7;2658,61;2604,37
fff30GS;42230GS;3397,9;-9999;88,1647805115342;77,8;3;13,047;15,004;13,002;15,239;21,65;12,468;12,788;12,583;12,718;;1,9;71,7;2658,61;2604,37
fff30GS;42230GS;3398;-9999;88,1746896561088;76,14;3;13,056;14,998;13,014;15,222;20,75;12,46;12,781;12,575;12,696;;1,9;71,7;2658,61;2604,37
fff30GS;42230GS;3398,1;-9999;88,1845988300317;78,28;3;13,061;14,996;13,018;15,217;21,13;12,449;12,772;12,561;12,684;;1,9;71,7;2658,62;2604,38
fff30GS;42230GS;3398,2;-9999;88,1945080331433;75,19;3;13,062;14,991;13,018;15,213;22,8;12,433;12,762;12,541;12,67;;1,9;71,7;2658,62;2604,38
fff30GS;42230GS;3398,3;-9999;88,2044172652838;71,53;3;13,063;14,984;13,02;15,211;22,45;12,409;12,748;12,513;12,649;;1,9;71,7;2658,62;2604,38
fff30GS;42230GS;3398,4;-9999;88,2143265262935;74,63;3;13,064;14,973;13,02;15,205;20,46;12,382;12,733;12,483;12,626;;1,9;71,7;2658,63;2604,39
fff30GS;42230GS;3398,5;-9999;88,2242358160126;77,37;3;13,064;14,966;13,019;15,2;20,91;12,371;12,726;12,471;12,616;;1,9;71,7;2658,63;2604,39
fff30GS;42230GS;3398,6;-9999;88,2341451342814;77,96;3;13,065;14,96;13,019;15,194;22,07;12,361;12,719;12,459;12,606;;1,9;71,8;2658,63;2604,39
fff30GS;42230GS;3398,7;-9999;88,2440544809402;80,54;3;13,065;14,948;13,006;15,189;21,34;12,34;12,707;12,426;12,595;;1,9;71,8;2658,64;2604,4
fff30GS;42230GS;3398,8;-9999;88,2539638558293;81,13;3;13,06;14,939;12,976;15,181;21,31;12,314;12,697;12,371;12,587;;1,9;71,8;2658,64;2604,4
fff30GS;42230GS;3398,9;-9999;88,2638732587889;81,45;3;13,058;14,932;12,967;15,167;22,09;12,296;12,689;12,344;12,576;;1,9;71,8;2658,64;2604,4
fff30GS;42230GS;3399;-9999;88,2737826896595;81,95;3;13,056;14,923;12,942;15,15;22,73;12,274;12,677;12,29;12,56;;1,9;71,8;2658,65;2604,41
fff30GS;42230GS;3399,1;-9999;88,2836921482811;81,27;3;13,055;14,913;12,938;15,132;23,93;12,252;12,662;12,259;12,537;;1,9;71,8;2658,65;2604,41
fff30GS;42230GS;3399,2;-9999;88,2936016344943;79,73;3;13,051;14,9;12,932;15,118;19,08;12,228;12,645;12,231;12,51;;1,9;71,8;2658,65;2604,41
fff30GS;42230GS;3399,3;-9999;88,3035111481392;82,01;3;13,05;14,892;12,932;15,11;18,99;12,215;12,635;12,218;12,498;;1,9;71,8;2658,66;2604,42
fff30GS;42230GS;3399,4;-9999;88,3134206890562;82,9;3;13,05;14,88;12,934;15,099;18,91;12,198;12,623;12,201;12,486;;1,9;71,7;2658,66;2604,42
fff30GS;42230GS;3399,5;-9999;88,3233302570857;81,48;3;13,048;14,869;12,935;15,086;20,29;12,184;12,612;12,187;12,476;;1,9;71,7;2658,66;2604,42
fff30GS;42230GS;3399,6;-9999;88,333239852068;80,06;3;13,048;14,86;12,94;15,075;20,27;12,172;12,602;12,175;12,467;;1,9;71,7;2658,66;2604,42
fff30GS;42230GS;3399,7;-9999;88,3431494738434;80,92;3;13,048;14,852;12,945;15,064;22,72;12,161;12,593;12,163;12,458;;1,9;71,7;2658,67;2604,43
fff30GS;42230GS;3399,8;-9999;88,3530591222522;81,88;3;13,049;14,844;12,951;15,055;24,28;12,149;12,584;12,15;12,448;;1,9;71,7;2658,67;2604,43
fff30GS;42230GS;3399,9;-9999;88,3629687971349;82,39;3;13,05;14,835;12,958;15,046;25;12,14;12,578;12,138;12,44;;1,9;71,7;2658,67;2604,43
fff30GS;42230GS;3400;-9999;88,3728784983317;82,72;3;13,053;14,828;12,965;15,034;31,86;12,13;12,57;12,124;12,43;;1,9;71,7;2658,68;2604,44
fff30GS;42230GS;3400,1;-9999;88,3827882256831;81,37;3;13,054;14,825;12,969;15,031;33,16;12,124;12,566;12,116;12,425;;1,9;71,7;2658,68;2604,44
fff30GS;42230GS;3400,2;-9999;88,3926979790294;80,18;3;13,058;14,81;12,979;15,023;37,28;12,106;12,553;12,09;12,406;;1,9;71,7;2658,68;2604,44
fff30GS;42230GS;3400,3;-9999;88,402607758211;79,88;3;13,062;14,804;12,985;15,017;31,18;12,1;12,548;12,078;12,396;;1,9;71,7;2658,68;2604,44
fff30GS;42230GS;3400,4;-9999;88,4125175630682;79,31;3;13,067;14,797;12,991;15,013;33,57;12,094;12,542;12,068;12,386;;1,8;71,7;2658,69;2604,45
fff30GS;42230GS;3400,5;-9999;88,4224273934415;76,37;3;13,073;14,794;12,991;15,003;35,97;12,09;12,538;12,059;12,376;;1,8;71,7;2658,69;2604,45
fff30GS;42230GS;3400,6;-9999;88,4323372491712;79,57;3;13,078;14,786;12,993;14,993;29,98;12,08;12,531;12,045;12,365;;1,8;71,7;2658,69;2604,45
fff30GS;42230GS;3400,7;-9999;88,4422471300979;78,59;3;13,08;14,778;12,998;14,981;30,96;12,072;12,525;12,034;12,357;;1,8;71,7;2658,7;2604,46
fff30GS;42230GS;3400,8;-9999;88,4521570360617;77,94;3;13,082;14,771;13,001;14,974;33,03;12,067;12,521;12,026;12,35;;1,8;71,7;2658,7;2604,46
fff30GS;42230GS;3400,9;-9999;88,4620669669032;78,05;3;13,084;14,76;13,006;14,962;31,5;12,052;12,51;12,004;12,333;;1,8;71,7;2658,7;2604,46
fff30GS;42230GS;3401;-9999;88,4719769224628;76,64;3;13,084;14,748;13,011;14,947;30,85;12,036;12,497;11,98;12,313;;1,8;71,7;2658,7;2604,46
fff30GS;42230GS;3401,1;-9999;88,4818869025809;75,63;3;13,084;14,742;13,012;14,939;31,4;12,031;12,491;11,971;12,306;;1,8;71,6;2658,71;2604,47
fff30GS;42230GS;3401,2;-9999;88,4917969070979;74,72;3;13,079;14,73;13,011;14,924;29,43;12,011;12,477;11,947;12,286;;1,8;71,6;2658,71;2604,47
fff30GS;42230GS;3401,3;-9999;88,5017069358543;73,95;3;13,075;14,72;13,008;14,911;25,14;11,996;12,466;11,928;12,271;;1,8;71,5;2658,71;2604,47
fff30GS;42230GS;3401,4;-9999;88,5116169886905;75,92;3;13,071;14,71;13,005;14,898;21,98;11,981;12,456;11,909;12,255;;1,8;71,5;2658,71;2604,47
fff30GS;42230GS;3401,5;-9999;88,5215270654469;76,83;3;13,066;14,697;13;14,881;21,39;11,961;12,439;11,881;12,233;;1,7;71,5;2658,72;2604,48
fff30GS;42230GS;3401,6;-9999;88,531437165964;75,03;3;13,064;14,689;13;14,878;19,2;11,949;12,429;11,866;12,22;;1,7;71,5;2658,72;2604,48
fff30GS;42230GS;3401,7;-9999;88,5413472900823;77,06;3;13,056;14,674;12,993;14,871;18,02;11,928;12,412;11,839;12,196;;1,7;71,4;2658,72;2604,48
fff30GS;42230GS;3401,8;-9999;88,5512574376422;73,94;3;13,051;14,666;12,988;14,866;16,4;11,918;12,403;11,826;12,185;;1,7;71,4;2658,72;2604,48
fff30GS;42230GS;3401,9;-9999;88,5611676084841;74,55;3;13,042;14,652;12,98;14,854;13,48;11,899;12,387;11,803;12,165;;1,7;71,4;2658,73;2604,49
fff30GS;42230GS;3402;-9999;88,5710778024486;76,67;3;13,036;14,637;12,972;14,835;11,18;11,88;12,37;11,772;12,146;;1,7;71,4;2658,73;2604,49
fff30GS;42230GS;3402,1;-9999;88,580988019376;78,11;3;13,032;14,629;12,966;14,817;13;11,868;12,36;11,753;12,133;;1,7;71,4;2658,73;2604,49
fff30GS;42230GS;3402,2;-9999;88,590898259107;78,56;3;13,028;14,622;12,96;14,803;15,26;11,858;12,351;11,734;12,122;;1,7;71,3;2658,73;2604,49
fff30GS;42230GS;3402,3;-9999;88,6008085214819;79,44;3;13,023;14,612;12,958;14,784;14,09;11,844;12,34;11,715;12,108;;1,7;71,3;2658,73;2604,49
fff30GS;42230GS;3402,4;-9999;88,6107188063413;80,65;3;13,021;14,603;12,95;14,773;17,17;11,832;12,33;11,692;12,094;;1,7;71,3;2658,74;2604,5
fff30GS;42230GS;3402,5;-9999;88,6206291135257;79,78;3;13,018;14,593;12,941;14,762;17,82;11,821;12,319;11,67;12,081;;1,7;71,3;2658,74;2604,5
fff30GS;42230GS;3402,6;-9999;88,6305394428755;75,63;3;13,018;14,586;12,938;14,752;22,73;11,813;12,313;11,656;12,071;;1,7;71,2;2658,74;2604,5
fff30GS;42230GS;3402,7;-9999;88,6404497942313;74,76;3;13,017;14,578;12,936;14,741;19,07;11,806;12,306;11,642;12,061;;1,7;71,2;2658,74;2604,5
fff30GS;42230GS;3402,8;-9999;88,6503601674336;78,53;3;13,018;14,57;12,936;14,732;22,84;11,801;12,302;11,634;12,054;;1,6;71,1;2658,74;2604,5
fff30GS;42230GS;3402,9;-9999;88,6602705623228;75;3;13,019;14,558;12,934;14,721;22,61;11,794;12,297;11,618;12,042;;1,6;71,1;2658,75;2604,51
fff30GS;42230GS;3403;-9999;88,6701809787396;71,89;3;13,018;14,548;12,932;14,715;26,8;11,785;12,292;11,603;12,031;;1,6;71;2658,75;2604,51
fff30GS;42230GS;3403,1;-9999;88,6800914165243;70,39;3;13,015;14,541;12,928;14,71;26,8;11,777;12,287;11,591;12,022;;1,6;71;2658,75;2604,51
fff30GS;42230GS;3403,2;-9999;88,6900018755177;69,02;3;13,013;14,525;12,922;14,7;31,05;11,768;12,28;11,573;12,009;;1,6;71;2658,75;2604,51
fff30GS;42230GS;3403,3;-9999;88,6999123555602;67,5;3;13,014;14,519;12,92;14,695;33,51;11,767;12,277;11,569;12,005;;1,6;70,9;2658,75;2604,51
fff30GS;42230GS;3403,4;-9999;88,7098228564922;67,67;3;13,014;14,509;12,929;14,683;35,97;11,767;12,274;11,574;11,999;;1,6;70,9;2658,76;2604,52
fff30GS;42230GS;3403,5;-9999;88,7197333781545;66,82;3;13,014;14,505;12,93;14,68;30,22;11,764;12,272;11,57;11,997;;1,6;70,8;2658,76;2604,52
fff30GS;42230GS;3403,6;-9999;88,7296439203875;65,99;3;13,016;14,501;12,912;14,678;20,94;11,761;12,271;11,542;11,991;;1,6;70,8;2658,76;2604,52
fff30GS;42230GS;3403,7;-9999;88,7395544830317;68,17;3;13,016;14,494;12,895;14,67;20,94;11,759;12,269;11,519;11,983;;1,6;70,7;2658,76;2604,52
fff30GS;42230GS;3403,8;-9999;88,7494650659278;68,4;3;13,016;14,485;12,886;14,663;20,14;11,758;12,268;11,507;11,976;;1,6;70,7;2658,76;2604,52
fff30GS;42230GS;3403,9;-9999;88,7593756689163;66,46;3;13,017;14,478;12,884;14,664;19,87;11,758;12,267;11,502;11,973;;1,6;70,7;2658,77;2604,53
fff30GS;42230GS;3404;-9999;88,7692862918378;64,89;3;13,019;14,472;12,881;14,672;19,58;11,758;12,266;11,5;11,974;;1,5;70,6;2658,77;2604,53
fff30GS;42230GS;3404,1;-9999;88,7791969345328;65,19;3;13,023;14,462;12,875;14,665;20,69;11,763;12,265;11,497;11,975;;1,5;70,6;2658,77;2604,53
fff30GS;42230GS;3404,2;-9999;88,7891075968419;65,77;3;13,025;14,458;12,871;14,658;23,5;11,768;12,265;11,496;11,977;;1,5;70,6;2658,77;2604,53
fff30GS;42230GS;3404,3;-9999;88,7990182786057;68,82;3;13,019;14,451;12,861;14,645;28,17;11,76;12,263;11,489;11,974;;1,5;70,5;2658,77;2604,53
fff30GS;42230GS;3404,4;-9999;88,8089289796647;69,19;3;13,008;14,445;12,846;14,629;27,78;11,742;12,258;11,475;11,962;;1,5;70,5;2658,77;2604,53
fff30GS;42230GS;3404,5;-9999;88,8188396998596;67,75;3;13,007;14,44;12,836;14,619;28,44;11,735;12,254;11,466;11,953;;1,5;70,5;2658,78;2604,54
fff30GS;42230GS;3404,6;-9999;88,828750439031;65,06;3;12,986;14,433;12,82;14,606;26,29;11,692;12,247;11,445;11,937;;1,5;70,5;2658,78;2604,54
fff30GS;42230GS;3404,7;-9999;88,8386611970194;62,58;3;12,983;14,428;12,808;14,597;24,72;11,679;12,244;11,435;11,929;;1,5;70,5;2658,78;2604,54
fff30GS;42230GS;3404,8;-9999;88,8485719736655;63,5;3;12,973;14,41;12,769;14,571;26,4;11,661;12,235;11,415;11,914;;1,5;70,5;2658,78;2604,54
fff30GS;42230GS;3404,9;-9999;88,8584827688098;64,16;3;12,974;14,404;12,758;14,565;26,08;11,653;12,231;11,405;11,912;;1,5;70,5;2658,78;2604,54
fff30GS;42230GS;3405;-9999;88,868393582293;64,15;3;12,975;14,399;12,747;14,56;26,74;11,646;12,227;11,395;11,911;;1,5;70,5;2658,78;2604,54
fff30GS;42230GS;3405,1;-9999;88,8783044139556;65,07;3;12,976;14,393;12,735;14,555;27,37;11,639;12,222;11,384;11,91;;1,5;70,5;2658,79;2604,55
fff30GS;42230GS;3405,2;-9999;88,8882152636384;63,1;3;12,978;14,386;12,726;14,545;27,7;11,635;12,22;11,679;11,902;;1,5;70,5;2658,79;2604,55
fff30GS;42230GS;3405,3;-9999;88,8981261311818;63,1;3;12,98;14,381;12,718;14,536;25,74;11,63;12,219;11,88;11,897;;1,5;70,5;2658,79;2604,55
fff30GS;42230GS;3405,4;-9999;88,9080370164266;61,19;3;12,98;14,376;12,711;14,531;23,93;11,626;12,219;11,88;11,895;;1,5;70,5;2658,79;2604,55
fff30GS;42230GS;3405,5;-9999;88,9119914511564;59,09;3;12,98;14,374;12,711;14,53;21,91;11,624;12,218;11,88;11,894;;1,5;70,5;2658,79;2604,55
fff30GS;42230GS;3405,6;-9999;88,9144660751796;62,95;3;12,981;14,368;12,711;14,635;20,87;11,621;12,217;11,418;11,892;;1,5;70,5;2658,79;2604,55
fff30GS;42230GS;3405,7;-9999;88,9169407096105;63,53;3;12,985;14,357;12,694;14,635;20,95;11,619;12,218;11,418;11,888;;1,4;70,5;2658,79;2604,55
fff30GS;42230GS;3405,8;-9999;88,9194153544255;62,84;3;12,988;14,355;12,615;14,635;21,42;11,619;12,219;11,418;11,888;;1,4;70,5;2658,8;2604,56
fff30GS;42230GS;3405,9;-9999;88,9218900096007;62,65;3;12,999;14,348;12,615;14,632;22,49;11,621;12,222;11,418;11,887;;1,4;70,5;2658,8;2604,56
fff30GS;42230GS;3406;-9999;88,9243646751125;61,64;3;13,008;14,345;12,615;14,624;23,31;11,622;12,224;11,418;11,886;;1,4;70,5;2658,8;2604,56
fff30GS;42230GS;3406,1;-9999;88,926839350937;62,65;3;13,025;14,342;12,615;14,61;24,76;11,624;12,229;11,418;11,884;;1,4;70,5;2658,8;2604,56
fff30GS;42230GS;3406,2;-9999;88,9293140370506;63,81;3;13,046;14,34;12,615;14,596;24,6;11,632;12,236;11,418;11,886;;1,4;70,5;2658,8;2604,56
fff30GS;42230GS;3406,3;-9999;88,9317887334295;65,2;3;13,042;14,324;12,617;14,586;22,54;11,814;12,287;11,418;11,984;;1,4;70,6;2658,8;2604,56
